iid,title,genres
887,Modern Times (1936),Comedy
3349,Solar Crisis (1993),Sci-Fi|Thriller
3157,That's Life! (1986),Drama
2295,Heart and Souls (1993),Comedy|Fantasy
1912,Hud (1963),Drama|Western
63,"Hustler, The (1961)",Drama
2247,Inherit the Wind (1960),Drama
1913,Dersu Uzala (1974),Adventure|Drama
96,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
3267,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
1953,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
771,Retroactive (1997),Sci-Fi|Thriller
2884,"Place in the Sun, A (1951)",Drama|Romance
1427,Jacob's Ladder (1990),Horror|Mystery|Thriller
2070,Empire Records (1995),Comedy|Drama
1218,"Bamba, La (1987)",Drama
194,Ladyhawke (1985),Adventure|Fantasy|Romance
2327,Lucas (1986),Drama
964,High Fidelity (2000),Comedy
1036,"Road to El Dorado, The (2000)",Animation|Children's
292,"Skulls, The (2000)",Thriller
3338,Devil Girl From Mars (1954),Sci-Fi
2343,"Dorado, El (1967)",Western
3339,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
475,Hook (1991),Adventure|Fantasy
2753,Horror Express (1972),Horror
2481,My Chauffeur (1986),Comedy
2767,"Son of the Sheik, The (1926)",Adventure
3389,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror
203,True Grit (1969),Adventure|Western
2813,Roadside Prophets (1992),Comedy|Drama
2535,Madame Sousatzka (1988),Drama
2482,Max Dugan Returns (1983),Comedy
1235,Midnight Express (1978),Drama
968,Misery (1990),Horror
1738,Mr. Saturday Night (1992),Comedy|Drama
1183,Murphy's Romance (1985),Comedy|Romance
1515,My Life (1993),Drama
249,Solaris (Solyaris) (1972),Drama|Sci-Fi
1185,Network (1976),Comedy|Drama
735,No Way Out (1987),Thriller
2013,North Dallas Forty (1979),Comedy|Drama
737,"Odd Couple, The (1968)",Comedy
1186,"Outlaw Josey Wales, The (1976)",Western
1032,Black and White (1999),Drama
254,Frequency (2000),Drama|Thriller
1761,Ready to Rumble (2000),Comedy
1033,Return to Me (2000),Drama|Romance
1049,Rules of Engagement (2000),Drama|Thriller
1919,Joe Gould's Secret (2000),Drama
1607,Me Myself I (2000),Comedy
878,"Bell, Book and Candle (1958)",Comedy|Romance
1192,"End of Violence, The (1997)",Drama|Thriller
1382,Force 10 from Navarone (1978),Action|War
2353,How to Stuff a Wild Bikini (1965),Comedy
755,Mystery Train (1989),Comedy|Crime|Drama
3218,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
2676,Taffin (1988),Action|Thriller
883,Arthur (1981),Comedy|Romance
758,Bachelor Party (1984),Comedy
429,Parenthood (1989),Comedy|Drama
265,Predator (1987),Action|Sci-Fi|Thriller
1197,"Prince of Tides, The (1991)",Drama|Romance
1198,"Postman Always Rings Twice, The (1981)",Crime|Thriller
2438,All the Vermeers in New York (1990),Comedy|Drama|Romance
2980,Freedom for Us (À nous la liberté ) (1931),Comedy
1540,28 Days (2000),Comedy
616,American Psycho (2000),Comedy|Horror|Thriller
961,Keeping the Faith (2000),Comedy|Romance
3261,Where the Money Is (2000),Comedy|Drama
1741,East is East (1999),Comedy
1425,"Filth and the Fury, The (2000)",Documentary
2633,Passion of Mind (1999),Romance|Thriller
1213,Diner (1982),Comedy|Drama
2145,Shakes the Clown (1991),Comedy
1214,Cabaret (1972),Musical|War
1665,What Ever Happened to Baby Jane? (1962),Drama|Thriller
2258,Prick Up Your Ears (1987),Drama
1549,Auntie Mame (1958),Comedy|Drama
1902,Guys and Dolls (1955),Musical
3245,"Hunger, The (1983)",Horror
779,Marathon Man (1976),Thriller
641,Caddyshack (1980),Comedy
2906,Gossip (2000),Drama|Thriller
865,Love and Basketball (2000),Drama|Romance
1355,U-571 (2000),Action|Thriller
780,"Virgin Suicides, The (1999)",Comedy|Drama
1225,Jennifer 8 (1992),Thriller
3101,Limelight (1952),Drama
3212,Committed (2000),Comedy|Drama
3231,"Crow: Salvation, The (2000)",Action|Horror
2171,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
1038,Where the Heart Is (2000),Comedy|Drama
2112,"Big Kahuna, The (2000)",Comedy|Drama
3238,Bossa Nova (1999),Comedy
2317,Smiling Fish and Goat on Fire (1999),Drama
1958,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3239,"Last September, The (1999)",Drama
2444,Time Code (2000),Drama
2640,Carnosaur (1993),Horror|Sci-Fi
2946,Carnosaur 2 (1995),Horror|Sci-Fi
2947,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
2524,Defying Gravity (1997),Drama
316,"Hidden, The (1987)",Action|Horror|Sci-Fi
2073,Two Moon Juction (1988),Drama
68,Gladiator (2000),Action|Drama
1867,I Dreamed of Africa (2000),Drama
2448,Up at the Villa (2000),Drama
3425,Human Traffic (1999),Drama
1567,Breathless (1983),Action|Drama|Romance|Thriller
1568,"Great Locomotive Chase, The (1956)",Adventure|War
2991,"Idolmaker, The (1980)",Drama
3184,Inferno (1980),Horror
2287,"King of Marvin Gardens, The (1972)",Crime|Drama
2634,"Lords of Flatbush, The (1974)",Comedy
912,Mr. Mom (1983),Comedy|Drama
3422,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi
1575,Battlefield Earth (2000),Action|Sci-Fi
333,Center Stage (2000),Drama
3089,Held Up (2000),Comedy
1768,Screwed (2000),Comedy
978,Whipped (2000),Comedy
1602,Hamlet (2000),Drama
2909,Anchors Aweigh (1945),Comedy|Musical
1203,Blue Hawaii (1961),Comedy|Musical
1204,G. I. Blues (1960),Musical
3329,"Gay Deceivers, The (1969)",Comedy
2268,Gypsy (1962),Musical
3156,King Creole (1958),Drama|Musical
2752,On the Town (1949),Musical
615,Pee-wee's Big Adventure (1985),Comedy
3402,Regret to Inform (1998),Documentary
2342,Roustabout (1964),Musical
3298,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
1212,Things Change (1988),Comedy
1743,Honeymoon in Vegas (1992),Comedy|Romance
2296,Dinosaur (2000),Animation|Children's
1035,Loser (2000),Comedy|Romance
1763,Road Trip (2000),Comedy
770,Small Time Crooks (2000),Comedy
2326,"Hollywood Knights, The (1980)",Comedy
2413,"Myth of Fingerprints, The (1997)",Comedy|Drama
3432,Possession (1981),Drama|Horror
2965,"Twelve Chairs, The (1970)",Comedy
468,Mission: Impossible 2 (2000),Action|Thriller
290,Shanghai Noon (2000),Action
3106,Better Living Through Circuitry (1999),Documentary
1925,8 1/2 Women (1999),Comedy
1428,Carnival of Souls (1962),Horror|Thriller
3079,Flying Tigers (1942),Action|Drama|War
1223,"Gold Rush, The (1925)",Comedy
3293,Monsieur Verdoux (1947),Comedy
481,On Her Majesty's Secret Service (1969),Action
787,Seven Days in May (1964),Thriller
482,"Spy Who Loved Me, The (1977)",Action
2811,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
1957,Vagabond (Sans toit ni loi) (1985),Drama
304,Moonraker (1979),Action|Romance|Sci-Fi
485,"Man with the Golden Gun, The (1974)",Action
901,"King in New York, A (1957)",Comedy|Drama
3114,In Old California (1942),Western
3080,"Fighting Seabees, The (1944)",Action|Drama|War
3115,Dark Command (1940),Western
2969,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama
1039,Big Momma's House (2000),Comedy
2609,Running Free (2000),Drama
3357,"Abominable Snowman, The (1957)",Horror|Sci-Fi
2483,American Gigolo (1980),Drama
3418,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror
2705,"Endless Summer, The (1966)",Documentary
99,"Guns of Navarone, The (1961)",Action|Drama|War
1871,Blow-Out (La Grande Bouffe) (1973),Drama
324,Quatermass and the Pit (1967),Sci-Fi
3160,Quatermass II (1957),Sci-Fi|Thriller
683,Puppet Master (1989),Horror|Sci-Fi|Thriller
684,Puppet Master II (1990),Horror|Sci-Fi|Thriller
332,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3008,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3009,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
2776,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
3257,Rent-A-Cop (1988),Action|Comedy
511,Romeo and Juliet (1968),Drama|Romance
2489,Stay Tuned (1992),Comedy
3215,"Story of G.I. Joe, The (1945)",War
918,Blazing Saddles (1974),Comedy|Western
2297,Benji (1974),Adventure|Children's
2658,Benji the Hunted (1987),Adventure|Children's
2490,For the Love of Benji (1977),Adventure|Children's
920,White Christmas (1954),Musical
1986,Eraserhead (1977),Drama|Horror
3127,Baraka (1992),Documentary
169,"Man with the Golden Arm, The (1955)",Drama
1435,"Decline of Western Civilization, The (1981)",Documentary
3163,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
1708,For a Few Dollars More (1965),Western
2345,Magnum Force (1973),Western
1670,Blood Simple (1984),Drama|Film-Noir
1268,"Fabulous Baker Boys, The (1989)",Drama|Romance
924,Prizzi's Honor (1985),Comedy|Drama|Romance
1891,Flatliners (1990),Thriller
2164,Porky's (1981),Comedy
2369,Porky's II: The Next Day (1983),Comedy
926,Porky's Revenge (1985),Comedy
2709,Private School (1983),Comedy
1988,Class of Nuke 'Em High (1986),Comedy|Horror
1439,"Toxic Avenger, The (1985)",Comedy|Horror
1055,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
2331,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
369,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
1710,Predator 2 (1990),Action|Sci-Fi|Thriller
549,"Running Man, The (1987)",Action|Adventure|Sci-Fi
112,Starman (1984),Adventure|Drama|Romance|Sci-Fi
296,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
298,Alien Nation (1988),Crime|Drama|Sci-Fi
299,Mad Max (1979),Action|Sci-Fi
300,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
302,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
480,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
1232,Angel Heart (1987),Film-Noir|Mystery|Thriller
1646,Nine 1/2 Weeks (1986),Drama
788,Firestarter (1984),Horror|Thriller
2522,Sleepwalkers (1992),Horror
2664,Action Jackson (1988),Action|Comedy
3076,Sarafina! (1992),Drama
971,Soapdish (1991),Comedy
312,"Long Walk Home, The (1990)",Drama
2373,Clara's Heart (1988),Drama
2738,Burglar (1987),Comedy
2523,Fatal Beauty (1987),Action|Crime
315,Gone in 60 Seconds (2000),Action|Crime
3043,American Pimp (1999),Documentary
3246,Love's Labour's Lost (2000),Comedy|Romance
2286,Sunshine (1999),Drama
2907,Trixie (1999),Comedy
506,Hamlet (1990),Drama
1246,Coming Home (1978),Drama|War
2730,American Pop (1981),Animation|Musical
846,Assault on Precinct 13 (1976),Action|Thriller
1966,Near Dark (1987),Comedy|Horror
1870,One False Move (1991),Thriller
1247,Shaft (1971),Action|Crime
1574,"Conversation, The (1974)",Drama|Mystery
3087,Cutter's Way (1981),Drama|Thriller
1979,"Fury, The (1978)",Horror
1877,"Paper Chase, The (1973)",Drama
2687,Prince of the City (1981),Drama
135,Serpico (1973),Crime|Drama
2773,"Big Carnival, The (1951)",Drama
2986,Lonely Are the Brave (1962),Drama|Western
1253,"Sugarland Express, The (1974)",Drama
2066,Trouble in Paradise (1932),Comedy|Romance
804,Big Trouble in Little China (1986),Action|Comedy
805,Badlands (1973),Crime|Drama
2028,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
2636,Boys and Girls (2000),Comedy|Romance
341,Shaft (2000),Action|Crime
219,Titan A.E. (2000),Adventure|Animation|Sci-Fi
1916,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
1882,Jesus' Son (1999),Drama
3406,"Match, The (1999)",Comedy|Romance
2452,Time Regained (Le Temps Retrouvé) (1999),Drama
352,Chicken Run (2000),Animation|Children's|Comedy
1020,"Me, Myself and Irene (2000)",Comedy
532,"Patriot, The (2000)",Action|Drama|War
1584,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy
354,"Perfect Storm, The (2000)",Action|Adventure|Thriller
2911,"Golden Bowl, The (2000)",Drama
3187,Asylum (1972),Horror
2525,Communion (1989),Drama|Sci-Fi|Thriller
2275,Fun and Fancy Free (1947),Animation|Children's|Musical
2047,"Kentucky Fried Movie, The (1977)",Comedy
2871,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama
3373,Daughter of Dr. Jeckyll (1957),Horror
815,F/X (1986),Action|Crime|Thriller
1400,F/X 2 (1992),Action|Crime|Thriller
3296,"Hot Spot, The (1990)",Drama|Romance
1438,Missing in Action (1984),Action|War
1587,Missing in Action 2: The Beginning (1985),Action|War
1588,Braddock: Missing in Action III (1988),Action|War
854,Thunderbolt and Lightfoot (1974),Action
825,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
2527,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
1926,House Party (1990),Comedy
2670,House Party 2 (1991),Comedy
3343,Make Mine Music (1946),Animation|Children's|Musical
2528,Melody Time (1948),Animation|Children's|Musical
3188,Nekromantik (1987),Comedy|Horror
3341,Rocketship X-M (1950),Sci-Fi
3108,Shaft in Africa (1973),Action|Crime
3123,Shaft's Big Score! (1972),Action|Crime
1402,Croupier (1998),Crime|Drama
1770,"Kid, The (2000)",Comedy
1003,Scary Movie (2000),Comedy|Horror
835,But I'm a Cheerleader (1999),Comedy
945,Shower (Xizhao) (1999),Comedy
1900,Blowup (1966),Drama|Mystery
1058,"Pawnbroker, The (1965)",Drama
3029,Groove (2000),Drama
1454,Footloose (1984),Drama
2456,Duel in the Sun (1946),Western
246,X-Men (2000),Action|Sci-Fi
1043,Chuck & Buck (2000),Comedy|Drama
2177,"Five Senses, The (1999)",Drama
1044,"In Crowd, The (2000)",Thriller
1601,What Lies Beneath (2000),Thriller
1045,Pokémon the Movie 2000 (2000),Animation|Children's
2749,Anatomy of a Murder (1959),Drama|Mystery
2096,Freejack (1992),Action|Sci-Fi
3372,Greaser's Palace (1972),Drama
3162,H.O.T.S. (1979),Comedy
3141,Knightriders (1981),Action|Adventure|Drama
2344,MacKenna's Gold (1969),Western
2486,Sinbad and the Eye of the Tiger (1977),Action|Adventure
2971,Two Women (La Ciociara) (1961),Drama|War
138,What About Bob? (1991),Comedy
1880,White Sands (1992),Drama|Thriller
2238,Breaker Morant (1980),Drama|War
1260,Everything You Always Wanted to Know About Sex (1972),Comedy
1881,Interiors (1978),Drama
1673,Love and Death (1975),Comedy
3097,"Official Story, The (La Historia Oficial) (1985)",Drama
3283,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama
1915,Tampopo (1986),Comedy
1053,Thomas and the Magic Railroad (2000),Children's
943,Nutty Professor II: The Klumps (2000),Comedy
2415,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
1655,Wonderland (1999),Drama
1889,Autumn in New York (2000),Drama|Romance
2152,Coyote Ugly (2000),Drama
706,Hollow Man (2000),Horror|Sci-Fi|Thriller
353,Space Cowboys (2000),Action|Sci-Fi
2493,Psycho Beach Party (2000),Comedy|Horror|Thriller
1658,Saving Grace (2000),Comedy
3164,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
3165,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
2328,Bronco Billy (1980),Adventure|Drama|Romance
717,"Crush, The (1993)",Thriller
853,Kelly's Heroes (1970),Action|Comedy|War
1987,Phantasm II (1988),Horror
3142,Phantasm III: Lord of the Dead (1994),Horror
3143,Phantasm IV: Oblivion (1998),Horror
1990,Pumpkinhead (1988),Horror
1277,Air America (1990),Action|Comedy
1991,Sleepaway Camp (1983),Horror
1279,Steel Magnolias (1989),Drama
3332,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama
1591,Easy Money (1983),Comedy
3340,"Ilsa, She Wolf of the SS (1974)",Horror
2921,Silent Fall (1994),Drama|Thriller
3128,"Spiral Staircase, The (1946)",Thriller
3295,Whatever Happened to Aunt Alice? (1969),Crime|Thriller
2418,I'm the One That I Want (2000),Comedy
2033,"Tao of Steve, The (2000)",Comedy
3020,"Tic Code, The (1998)",Drama
2419,Aimée & Jaguar (1999),Drama|Romance
3289,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
2629,Bless the Child (2000),Thriller
1662,Cecil B. Demented (2000),Comedy
2743,"Eyes of Tammy Faye, The (2000)",Documentary
3235,"Opportunists, The (1999)",Crime
1027,"Replacements, The (2000)",Comedy
2935,About Adam (2000),Comedy
245,"Cell, The (2000)",Sci-Fi|Thriller
1042,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
1726,"Original Kings of Comedy, The (2000)",Comedy|Documentary
2301,Sunset Strip (2000),Comedy
3037,All the Rage (a.k.a. It's the Rage) (1999),Drama
580,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
581,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
2889,Our Town (1940),Drama
1065,Shane (1953),Drama|Western
2890,"Suddenly, Last Summer (1959)",Drama
1907,Cat Ballou (1965),Comedy|Western
3001,"Couch in New York, A (1996)",Comedy|Romance
2252,"Devil Rides Out, The (1968)",Horror
3284,Jerry & Tom (1998),Drama
405,Supergirl (1984),Action|Adventure|Fantasy
253,"Art of War, The (2000)",Action
2825,"Ballad of Ramblin' Jack, The (2000)",Documentary
2153,Bring It On (2000),Comedy
2302,Catfish in Black Bean Sauce (2000),Comedy|Drama
2303,"Crew, The (2000)",Comedy
2304,Love & Sex (2000),Comedy|Romance
2305,Steal This Movie! (2000),Drama
3061,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
2975,Skipped Parts (2000),Drama|Romance
425,Highlander: Endgame (2000),Action|Adventure|Fantasy
2306,Turn It Up (2000),Crime|Drama
2307,Anatomy (Anatomie) (2000),Horror
173,Nurse Betty (2000),Comedy|Thriller
2308,Solas (1999),Drama
2097,"Watcher, The (2000)",Crime|Thriller
613,"Way of the Gun, The (2000)",Crime|Thriller
1344,Almost Famous (2000),Comedy|Drama
1752,Bait (2000),Action|Comedy
2309,Circus (2000),Comedy
2319,Crime and Punishment in Suburbia (2000),Comedy|Drama
2453,Duets (2000),Comedy|Drama
2870,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
2320,Urbania (2000),Drama
2321,Under Suspicion (2000),Crime
1375,Urban Legends: Final Cut (2000),Horror
2454,Woman on Top (2000),Comedy|Romance
1989,Dancer in the Dark (2000),Drama|Musical
562,Best in Show (2000),Comedy
2100,Beautiful (2000),Comedy|Drama
2322,Barenaked in America (1999),Documentary
2323,"Broken Hearts Club, The (2000)",Drama
1894,Girlfight (2000),Drama
1336,Remember the Titans (2000),Drama
722,Hellraiser (1987),Horror
1356,Hellbound: Hellraiser II (1988),Horror
1441,Hellraiser III: Hell on Earth (1992),Horror
829,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
2357,Beach Party (1963),Comedy
2290,Bikini Beach (1964),Comedy
1920,Return of the Fly (1959),Horror|Sci-Fi
2358,Pajama Party (1964),Comedy
1993,Stranger Than Paradise (1984),Comedy
1387,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
382,Fantastic Voyage (1966),Adventure|Sci-Fi
1388,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
1287,"Bank Dick, The (1940)",Comedy
1342,"Creature From the Black Lagoon, The (1954)",Horror
244,"Invisible Man, The (1933)",Horror|Sci-Fi
1929,Kronos (1957),Sci-Fi
1930,Kronos (1973),Horror
2395,"Phantom of the Opera, The (1943)",Drama|Thriller
1376,Runaway (1984),Sci-Fi|Thriller
1931,"Slumber Party Massacre, The (1982)",Horror
3078,"Slumber Party Massacre II, The (1987)",Horror
3003,"Slumber Party Massacre III, The (1990)",Horror
1406,Sorority House Massacre (1986),Horror
1407,Sorority House Massacre II (1990),Horror
862,Bamboozled (2000),Comedy
2291,Bootmen (2000),Comedy|Drama
2081,Digimon: The Movie (2000),Adventure|Animation|Children's
2087,Get Carter (2000),Action|Drama|Thriller
2731,Get Carter (1971),Thriller
876,Meet the Parents (2000),Comedy
863,Requiem for a Dream (2000),Drama
1780,Tigerland (2000),Drama
2279,Two Family House (2000),Drama
752,"Contender, The (2000)",Drama|Thriller
